   n        time         Cl         Cd
  436520    70.35530   0.5563786   0.2756743
  436540    70.35854   0.5562987   0.2756813
  436560    70.36178   0.5562343   0.2756920
  436580    70.36502   0.5561752   0.2757032
  436600    70.36826   0.5561038   0.2757091
  436620    70.37150   0.5560246   0.2757107
  436640    70.37474   0.5559472   0.2757115
  436660    70.37798   0.5558709   0.2757120
  436680    70.38122   0.5557870   0.2757110
  436700    70.38446   0.5556905   0.2757072
  436720    70.38770   0.5555954   0.2757026
  436740    70.39094   0.5555219   0.2757021
  436760    70.39418   0.5554781   0.2757089
  436780    70.39742   0.5554599   0.2757230
  436800    70.40066   0.5554641   0.2757438
  436820    70.40390   0.5554839   0.2757693
  436840    70.40714   0.5555059   0.2757951
  436860    70.41038   0.5555183   0.2758180
  436880    70.41362   0.5555233   0.2758379
  436900    70.41686   0.5555351   0.2758589
  436920    70.42010   0.5555622   0.2758844
  436940    70.42334   0.5555980   0.2759134
  436960    70.42658   0.5556269   0.2759417
  436980    70.42982   0.5556399   0.2759668
  437000    70.43306   0.5556410   0.2759884
  437020    70.43630   0.5556349   0.2760068
  437040    70.43954   0.5556260   0.2760228
  437060    70.44278   0.5556172   0.2760369
  437080    70.44602   0.5556098   0.2760493
  437100    70.44926   0.5555987   0.2760591
  437120    70.45250   0.5555706   0.2760632
  437140    70.45574   0.5555079   0.2760574
  437160    70.45898   0.5554029   0.2760399
  437180    70.46223   0.5552659   0.2760142
  437200    70.46547   0.5551109   0.2759839
  437220    70.46871   0.5549412   0.2759482
  437240    70.47195   0.5547521   0.2759050
  437260    70.47519   0.5545557   0.2758582
  437280    70.47843   0.5543563   0.2758102
  437300    70.48167   0.5541444   0.2757589
  437320    70.48491   0.5539350   0.2757091
  437340    70.48815   0.5537408   0.2756639
  437360    70.49139   0.5535389   0.2756166
  437380    70.49464   0.5533285   0.2755665
  437400    70.49788   0.5531344   0.2755219
  437420    70.50112   0.5529665   0.2754855
  437440    70.50436   0.5528079   0.2754518
  437460    70.50760   0.5526522   0.2754182
  437480    70.51084   0.5525061   0.2753863
  437500    70.51408   0.5523836   0.2753616
  437520    70.51732   0.5522876   0.2753455
  437540    70.52056   0.5522001   0.2753317
  437560    70.52380   0.5521159   0.2753183
  437580    70.52705   0.5520443   0.2753093
  437600    70.53029   0.5520019   0.2753117
  437620    70.53353   0.5519991   0.2753277
  437640    70.53677   0.5520202   0.2753511
  437660    70.54001   0.5520263   0.2753704
  437680    70.54325   0.5520280   0.2753842
  437700    70.54649   0.5520420   0.2753967
  437720    70.54973   0.5520563   0.2754107
  437740    70.55297   0.5521031   0.2754332
  437760    70.55622   0.5521821   0.2754644
  437780    70.55946   0.5522746   0.2754994
  437800    70.56270   0.5523813   0.2755354
  437820    70.56594   0.5524740   0.2755665
  437840    70.56918   0.5525408   0.2755896
  437860    70.57242   0.5525929   0.2756078
  437880    70.57566   0.5526464   0.2756272
  437900    70.57891   0.5526989   0.2756499
  437920    70.58215   0.5527519   0.2756786
  437940    70.58539   0.5528239   0.2757159
  437960    70.58863   0.5528817   0.2757526
  437980    70.59187   0.5529211   0.2757849
  438000    70.59511   0.5529450   0.2758133
  438020    70.59835   0.5529512   0.2758380
  438040    70.60160   0.5529403   0.2758593
  438060    70.60484   0.5529184   0.2758781
  438080    70.60808   0.5528953   0.2758962
  438100    70.61132   0.5528867   0.2759171
  438120    70.61456   0.5528884   0.2759399
  438140    70.61780   0.5528901   0.2759619
  438160    70.62104   0.5528940   0.2759838
  438180    70.62428   0.5529075   0.2760088
  438200    70.62753   0.5529332   0.2760391
  438220    70.63077   0.5529701   0.2760742
  438240    70.63401   0.5530104   0.2761105
  438260    70.63725   0.5530440   0.2761436
  438280    70.64049   0.5530722   0.2761730
  438300    70.64373   0.5531021   0.2762012
  438320    70.64697   0.5531352   0.2762291
  438340    70.65021   0.5531677   0.2762561
  438360    70.65345   0.5531980   0.2762831
  438380    70.65669   0.5532268   0.2763120
  438400    70.65993   0.5532489   0.2763421
  438420    70.66317   0.5532522   0.2763691
  438440    70.66641   0.5532367   0.2763917
  438460    70.66965   0.5532021   0.2764088
  438480    70.67289   0.5531455   0.2764198
  438500    70.67613   0.5530701   0.2764261
  438520    70.67937   0.5529687   0.2764250
  438540    70.68261   0.5528290   0.2764123
  438560    70.68585   0.5526550   0.2763887
  438580    70.68910   0.5524644   0.2763592
  438600    70.69234   0.5522718   0.2763280
  438620    70.69558   0.5520714   0.2762930
  438640    70.69882   0.5518653   0.2762551
  438660    70.70206   0.5516760   0.2762230
  438680    70.70530   0.5515032   0.2761970
  438700    70.70854   0.5513326   0.2761705
  438720    70.71178   0.5511701   0.2761448
  438740    70.71502   0.5510349   0.2761270
  438760    70.71826   0.5509248   0.2761166
  438780    70.72150   0.5508384   0.2761122
  438800    70.72473   0.5507879   0.2761176
  438820    70.72797   0.5507708   0.2761317
  438840    70.73121   0.5507671   0.2761469
  438860    70.73445   0.5507560   0.2761564
  438880    70.73769   0.5507380   0.2761616
  438900    70.74093   0.5507211   0.2761654
  438920    70.74417   0.5507040   0.2761671
  438940    70.74741   0.5506825   0.2761654
  438960    70.75065   0.5506373   0.2761558
  438980    70.75389   0.5505554   0.2761354
  439000    70.75713   0.5504483   0.2761081
  439020    70.76037   0.5503302   0.2760778
  439040    70.76361   0.5502022   0.2760447
  439060    70.76685   0.5500642   0.2760095
  439080    70.77009   0.5499245   0.2759752
