   n        time         Clp         Cdp         Clv         Cdv
 1752820   243.42299   0.6117907   0.0005596   0.0266605   0.0081541
 1752840   243.42564   0.6117987   0.0005599   0.0266605   0.0081519
 1752860   243.42828   0.6118064   0.0005603   0.0266604   0.0081496
 1752880   243.43092   0.6118138   0.0005607   0.0266600   0.0081473
 1752900   243.43356   0.6118208   0.0005610   0.0266594   0.0081450
 1752920   243.43621   0.6118272   0.0005614   0.0266586   0.0081427
 1752940   243.43885   0.6118327   0.0005617   0.0266575   0.0081403
 1752960   243.44149   0.6118367   0.0005620   0.0266559   0.0081380
 1752980   243.44414   0.6118392   0.0005624   0.0266539   0.0081356
 1753000   243.44678   0.6118402   0.0005628   0.0266516   0.0081331
 1753020   243.44942   0.6118400   0.0005632   0.0266488   0.0081306
 1753040   243.45206   0.6118389   0.0005636   0.0266459   0.0081280
 1753060   243.45471   0.6118370   0.0005640   0.0266427   0.0081254
 1753080   243.45735   0.6118346   0.0005644   0.0266393   0.0081228
 1753100   243.45999   0.6118318   0.0005647   0.0266359   0.0081202
 1753120   243.46263   0.6118291   0.0005651   0.0266324   0.0081177
 1753140   243.46528   0.6118264   0.0005655   0.0266290   0.0081152
 1753160   243.46792   0.6118238   0.0005659   0.0266255   0.0081128
 1753180   243.47056   0.6118207   0.0005662   0.0266220   0.0081105
 1753200   243.47320   0.6118168   0.0005666   0.0266183   0.0081083
 1753220   243.47585   0.6118124   0.0005669   0.0266145   0.0081062
 1753240   243.47849   0.6118077   0.0005672   0.0266107   0.0081040
 1753260   243.48113   0.6118032   0.0005675   0.0266069   0.0081019
 1753280   243.48377   0.6117989   0.0005678   0.0266032   0.0080998
 1753300   243.48642   0.6117940   0.0005681   0.0265995   0.0080978
 1753320   243.48906   0.6117879   0.0005684   0.0265956   0.0080957
 1753340   243.49170   0.6117799   0.0005687   0.0265914   0.0080938
 1753360   243.49434   0.6117698   0.0005690   0.0265868   0.0080919
 1753380   243.49699   0.6117579   0.0005692   0.0265819   0.0080902
 1753400   243.49963   0.6117449   0.0005694   0.0265768   0.0080886
 1753420   243.50227   0.6117314   0.0005696   0.0265718   0.0080871
 1753440   243.50491   0.6117174   0.0005698   0.0265669   0.0080858
 1753460   243.50756   0.6117029   0.0005699   0.0265619   0.0080846
 1753480   243.51020   0.6116873   0.0005700   0.0265569   0.0080835
 1753500   243.51284   0.6116701   0.0005701   0.0265517   0.0080826
 1753520   243.51548   0.6116513   0.0005702   0.0265463   0.0080818
 1753540   243.51813   0.6116311   0.0005703   0.0265407   0.0080811
 1753560   243.52077   0.6116104   0.0005703   0.0265350   0.0080805
 1753580   243.52341   0.6115898   0.0005704   0.0265295   0.0080800
 1753600   243.52605   0.6115699   0.0005704   0.0265243   0.0080796
 1753620   243.52870   0.6115510   0.0005704   0.0265194   0.0080793
 1753640   243.53134   0.6115333   0.0005703   0.0265148   0.0080790
 1753660   243.53398   0.6115167   0.0005703   0.0265106   0.0080789
 1753680   243.53662   0.6115010   0.0005702   0.0265067   0.0080788
 1753700   243.53927   0.6114859   0.0005701   0.0265029   0.0080788
 1753720   243.54191   0.6114712   0.0005700   0.0264993   0.0080789
 1753740   243.54455   0.6114571   0.0005699   0.0264958   0.0080790
 1753760   243.54719   0.6114439   0.0005698   0.0264926   0.0080792
 1753780   243.54983   0.6114324   0.0005697   0.0264897   0.0080794
 1753800   243.55248   0.6114230   0.0005695   0.0264874   0.0080796
 1753820   243.55512   0.6114159   0.0005694   0.0264857   0.0080799
 1753840   243.55776   0.6114106   0.0005693   0.0264843   0.0080802
 1753860   243.56040   0.6114063   0.0005692   0.0264832   0.0080805
 1753880   243.56305   0.6114029   0.0005691   0.0264824   0.0080809
 1753900   243.56569   0.6114008   0.0005689   0.0264818   0.0080814
 1753920   243.56833   0.6114006   0.0005688   0.0264818   0.0080819
 1753940   243.57097   0.6114027   0.0005686   0.0264823   0.0080824
 1753960   243.57362   0.6114062   0.0005684   0.0264832   0.0080831
 1753980   243.57626   0.6114104   0.0005682   0.0264843   0.0080838
 1754000   243.57890   0.6114148   0.0005680   0.0264855   0.0080845
 1754020   243.58154   0.6114194   0.0005678   0.0264868   0.0080853
 1754040   243.58419   0.6114244   0.0005677   0.0264883   0.0080860
 1754060   243.58683   0.6114298   0.0005675   0.0264900   0.0080869
 1754080   243.58947   0.6114355   0.0005673   0.0264918   0.0080877
 1754100   243.59211   0.6114412   0.0005671   0.0264937   0.0080887
 1754120   243.59476   0.6114472   0.0005669   0.0264958   0.0080897
 1754140   243.59740   0.6114532   0.0005666   0.0264980   0.0080908
 1754160   243.60004   0.6114591   0.0005663   0.0265003   0.0080921
 1754180   243.60268   0.6114644   0.0005660   0.0265026   0.0080934
 1754200   243.60533   0.6114687   0.0005657   0.0265048   0.0080948
 1754220   243.60797   0.6114719   0.0005654   0.0265069   0.0080961
 1754240   243.61061   0.6114739   0.0005652   0.0265089   0.0080973
 1754260   243.61325   0.6114749   0.0005651   0.0265108   0.0080985
 1754280   243.61590   0.6114751   0.0005649   0.0265126   0.0080995
 1754300   243.61854   0.6114745   0.0005646   0.0265144   0.0081005
 1754320   243.62118   0.6114731   0.0005644   0.0265161   0.0081013
 1754340   243.62382   0.6114707   0.0005642   0.0265177   0.0081020
 1754360   243.62647   0.6114674   0.0005640   0.0265192   0.0081026
 1754380   243.62911   0.6114632   0.0005638   0.0265207   0.0081033
 1754400   243.63175   0.6114584   0.0005637   0.0265221   0.0081041
 1754420   243.63439   0.6114532   0.0005635   0.0265236   0.0081050
 1754440   243.63704   0.6114475   0.0005633   0.0265250   0.0081061
 1754460   243.63968   0.6114414   0.0005631   0.0265265   0.0081073
 1754480   243.64232   0.6114349   0.0005628   0.0265279   0.0081086
 1754500   243.64496   0.6114279   0.0005625   0.0265293   0.0081098
 1754520   243.64761   0.6114201   0.0005623   0.0265306   0.0081109
 1754540   243.65025   0.6114115   0.0005622   0.0265319   0.0081117
 1754560   243.65289   0.6114020   0.0005621   0.0265330   0.0081123
 1754580   243.65553   0.6113914   0.0005620   0.0265341   0.0081126
 1754600   243.65818   0.6113798   0.0005620   0.0265350   0.0081128
 1754620   243.66082   0.6113671   0.0005620   0.0265358   0.0081128
 1754640   243.66346   0.6113532   0.0005620   0.0265365   0.0081127
 1754660   243.66610   0.6113379   0.0005620   0.0265370   0.0081127
 1754680   243.66875   0.6113212   0.0005620   0.0265374   0.0081127
 1754700   243.67139   0.6113029   0.0005620   0.0265376   0.0081128
 1754720   243.67403   0.6112828   0.0005619   0.0265375   0.0081129
 1754740   243.67667   0.6112609   0.0005619   0.0265373   0.0081131
 1754760   243.67932   0.6112372   0.0005618   0.0265368   0.0081133
 1754780   243.68196   0.6112117   0.0005618   0.0265361   0.0081135
 1754800   243.68460   0.6111843   0.0005617   0.0265352   0.0081137
 1754820   243.68724   0.6111550   0.0005617   0.0265340   0.0081137
 1754840   243.68989   0.6111238   0.0005617   0.0265325   0.0081137
 1754860   243.69253   0.6110908   0.0005618   0.0265308   0.0081135
 1754880   243.69517   0.6110561   0.0005618   0.0265288   0.0081132
 1754900   243.69781   0.6110198   0.0005619   0.0265266   0.0081128
 1754920   243.70046   0.6109820   0.0005620   0.0265242   0.0081123
 1754940   243.70310   0.6109429   0.0005621   0.0265216   0.0081117
 1754960   243.70574   0.6109025   0.0005622   0.0265187   0.0081110
 1754980   243.70838   0.6108611   0.0005623   0.0265157   0.0081103
 1755000   243.71103   0.6108187   0.0005625   0.0265126   0.0081094
 1755020   243.71367   0.6107753   0.0005626   0.0265092   0.0081085
 1755040   243.71631   0.6107311   0.0005627   0.0265057   0.0081075
 1755060   243.71895   0.6106859   0.0005629   0.0265021   0.0081064
 1755080   243.72160   0.6106399   0.0005631   0.0264983   0.0081052
 1755100   243.72424   0.6105932   0.0005633   0.0264943   0.0081038
 1755120   243.72688   0.6105459   0.0005636   0.0264902   0.0081022
 1755140   243.72952   0.6104982   0.0005638   0.0264861   0.0081005
 1755160   243.73217   0.6104504   0.0005641   0.0264818   0.0080985
 1755180   243.73481   0.6104023   0.0005644   0.0264776   0.0080964
 1755200   243.73745   0.6103541   0.0005648   0.0264732   0.0080942
 1755220   243.74009   0.6103059   0.0005651   0.0264689   0.0080918
 1755240   243.74273   0.6102580   0.0005656   0.0264646   0.0080893
 1755260   243.74538   0.6102107   0.0005660   0.0264603   0.0080868
 1755280   243.74802   0.6101642   0.0005665   0.0264563   0.0080842
 1755300   243.75066   0.6101185   0.0005670   0.0264523   0.0080817
 1755320   243.75330   0.6100738   0.0005674   0.0264485   0.0080792
 1755340   243.75595   0.6100301   0.0005678   0.0264449   0.0080768
 1755360   243.75859   0.6099877   0.0005682   0.0264414   0.0080747
 1755380   243.76123   0.6099465   0.0005685   0.0264382   0.0080727
 1755400   243.76387   0.6099065   0.0005688   0.0264351   0.0080709
 1755420   243.76652   0.6098676   0.0005691   0.0264323   0.0080693
 1755440   243.76916   0.6098296   0.0005693   0.0264295   0.0080678
 1755460   243.77180   0.6097923   0.0005695   0.0264269   0.0080665
 1755480   243.77444   0.6097556   0.0005696   0.0264243   0.0080652
 1755500   243.77709   0.6097199   0.0005698   0.0264219   0.0080639
 1755520   243.77973   0.6096857   0.0005700   0.0264198   0.0080626
 1755540   243.78237   0.6096526   0.0005702   0.0264179   0.0080612
 1755560   243.78501   0.6096198   0.0005704   0.0264161   0.0080597
 1755580   243.78766   0.6095869   0.0005707   0.0264142   0.0080582
 1755600   243.79030   0.6095538   0.0005710   0.0264121   0.0080566
 1755620   243.79294   0.6095207   0.0005712   0.0264101   0.0080551
 1755640   243.79558   0.6094886   0.0005715   0.0264082   0.0080536
 1755660   243.79823   0.6094575   0.0005717   0.0264064   0.0080522
 1755680   243.80087   0.6094274   0.0005719   0.0264048   0.0080510
 1755700   243.80351   0.6093980   0.0005721   0.0264033   0.0080499
 1755720   243.80615   0.6093694   0.0005722   0.0264019   0.0080490
 1755740   243.80880   0.6093415   0.0005723   0.0264006   0.0080483
 1755760   243.81144   0.6093145   0.0005723   0.0263994   0.0080477
 1755780   243.81408   0.6092886   0.0005724   0.0263984   0.0080473
 1755800   243.81672   0.6092637   0.0005724   0.0263975   0.0080470
 1755820   243.81937   0.6092399   0.0005724   0.0263967   0.0080469
 1755840   243.82201   0.6092172   0.0005724   0.0263961   0.0080469
 1755860   243.82465   0.6091959   0.0005723   0.0263958   0.0080470
 1755880   243.82730   0.6091762   0.0005722   0.0263957   0.0080473
 1755900   243.82994   0.6091580   0.0005721   0.0263959   0.0080477
 1755920   243.83258   0.6091412   0.0005720   0.0263963   0.0080482
 1755940   243.83522   0.6091256   0.0005719   0.0263969   0.0080489
 1755960   243.83787   0.6091110   0.0005718   0.0263977   0.0080497
 1755980   243.84051   0.6090974   0.0005716   0.0263987   0.0080506
 1756000   243.84315   0.6090847   0.0005715   0.0263998   0.0080516
 1756020   243.84579   0.6090729   0.0005713   0.0264010   0.0080527
 1756040   243.84844   0.6090615   0.0005711   0.0264023   0.0080539
 1756060   243.85108   0.6090505   0.0005709   0.0264036   0.0080550
 1756080   243.85372   0.6090396   0.0005707   0.0264049   0.0080562
 1756100   243.85636   0.6090291   0.0005705   0.0264063   0.0080575
 1756120   243.85901   0.6090189   0.0005702   0.0264076   0.0080588
 1756140   243.86165   0.6090091   0.0005700   0.0264091   0.0080602
 1756160   243.86429   0.6089995   0.0005697   0.0264105   0.0080617
 1756180   243.86694   0.6089899   0.0005694   0.0264120   0.0080634
 1756200   243.86958   0.6089805   0.0005691   0.0264134   0.0080652
 1756220   243.87222   0.6089711   0.0005688   0.0264149   0.0080672
 1756240   243.87486   0.6089618   0.0005685   0.0264163   0.0080693
 1756260   243.87751   0.6089524   0.0005682   0.0264178   0.0080714
 1756280   243.88015   0.6089428   0.0005678   0.0264192   0.0080736
 1756300   243.88279   0.6089332   0.0005675   0.0264206   0.0080758
 1756320   243.88543   0.6089235   0.0005671   0.0264219   0.0080779
 1756340   243.88808   0.6089137   0.0005668   0.0264233   0.0080800
 1756360   243.89072   0.6089039   0.0005665   0.0264246   0.0080821
 1756380   243.89336   0.6088939   0.0005662   0.0264259   0.0080841
 1756400   243.89600   0.6088838   0.0005658   0.0264272   0.0080861
 1756420   243.89865   0.6088735   0.0005655   0.0264285   0.0080881
 1756440   243.90129   0.6088631   0.0005651   0.0264297   0.0080902
 1756460   243.90393   0.6088526   0.0005647   0.0264310   0.0080924
 1756480   243.90658   0.6088424   0.0005642   0.0264324   0.0080948
 1756500   243.90922   0.6088326   0.0005638   0.0264339   0.0080974
 1756520   243.91186   0.6088230   0.0005633   0.0264356   0.0081003
 1756540   243.91450   0.6088133   0.0005627   0.0264372   0.0081034
 1756560   243.91715   0.6088032   0.0005621   0.0264389   0.0081068
 1756580   243.91979   0.6087927   0.0005615   0.0264405   0.0081104
 1756600   243.92243   0.6087816   0.0005608   0.0264421   0.0081140
 1756620   243.92507   0.6087700   0.0005602   0.0264435   0.0081177
 1756640   243.92772   0.6087576   0.0005595   0.0264449   0.0081211
 1756660   243.93036   0.6087450   0.0005589   0.0264463   0.0081244
 1756680   243.93300   0.6087324   0.0005584   0.0264477   0.0081274
 1756700   243.93564   0.6087199   0.0005579   0.0264493   0.0081302
 1756720   243.93829   0.6087075   0.0005574   0.0264508   0.0081328
 1756740   243.94093   0.6086945   0.0005569   0.0264524   0.0081353
 1756760   243.94357   0.6086804   0.0005564   0.0264537   0.0081378
 1756780   243.94621   0.6086650   0.0005559   0.0264548   0.0081404
 1756800   243.94886   0.6086484   0.0005554   0.0264556   0.0081431
 1756820   243.95150   0.6086314   0.0005549   0.0264564   0.0081460
 1756840   243.95414   0.6086148   0.0005543   0.0264574   0.0081491
 1756860   243.95678   0.6085988   0.0005537   0.0264585   0.0081524
 1756880   243.95943   0.6085827   0.0005531   0.0264597   0.0081559
 1756900   243.96207   0.6085663   0.0005524   0.0264609   0.0081597
 1756920   243.96471   0.6085498   0.0005516   0.0264621   0.0081637
 1756940   243.96736   0.6085335   0.0005508   0.0264633   0.0081680
 1756960   243.97000   0.6085174   0.0005499   0.0264646   0.0081726
 1756980   243.97264   0.6085010   0.0005490   0.0264660   0.0081775
 1757000   243.97528   0.6084843   0.0005480   0.0264673   0.0081827
 1757020   243.97793   0.6084670   0.0005470   0.0264686   0.0081882
 1757040   243.98057   0.6084491   0.0005460   0.0264699   0.0081939
 1757060   243.98321   0.6084301   0.0005450   0.0264711   0.0081999
 1757080   243.98585   0.6084098   0.0005440   0.0264720   0.0082060
 1757100   243.98850   0.6083877   0.0005430   0.0264726   0.0082123
 1757120   243.99114   0.6083636   0.0005419   0.0264729   0.0082186
 1757140   243.99378   0.6083375   0.0005408   0.0264729   0.0082247
 1757160   243.99642   0.6083094   0.0005397   0.0264725   0.0082307
 1757180   243.99907   0.6082789   0.0005386   0.0264717   0.0082364
 1757200   244.00171   0.6082454   0.0005376   0.0264704   0.0082418
 1757220   244.00435   0.6082086   0.0005368   0.0264685   0.0082468
 1757240   244.00699   0.6081686   0.0005361   0.0264661   0.0082516
 1757260   244.00964   0.6081260   0.0005354   0.0264632   0.0082562
 1757280   244.01228   0.6080814   0.0005346   0.0264601   0.0082607
 1757300   244.01492   0.6080350   0.0005338   0.0264568   0.0082649
 1757320   244.01756   0.6079863   0.0005331   0.0264532   0.0082690
 1757340   244.02021   0.6079348   0.0005323   0.0264491   0.0082730
 1757360   244.02285   0.6078800   0.0005317   0.0264446   0.0082769
 1757380   244.02549   0.6078226   0.0005312   0.0264396   0.0082806
 1757400   244.02813   0.6077635   0.0005307   0.0264344   0.0082840
 1757420   244.03078   0.6077034   0.0005302   0.0264292   0.0082870
 1757440   244.03342   0.6076424   0.0005297   0.0264238   0.0082897
 1757460   244.03606   0.6075804   0.0005292   0.0264184   0.0082924
 1757480   244.03870   0.6075173   0.0005287   0.0264129   0.0082954
 1757500   244.04135   0.6074538   0.0005281   0.0264074   0.0082988
 1757520   244.04399   0.6073905   0.0005275   0.0264020   0.0083028
 1757540   244.04663   0.6073279   0.0005268   0.0263968   0.0083069
 1757560   244.04927   0.6072660   0.0005262   0.0263918   0.0083109
 1757580   244.05192   0.6072047   0.0005256   0.0263869   0.0083146
 1757600   244.05456   0.6071441   0.0005250   0.0263822   0.0083179
 1757620   244.05720   0.6070844   0.0005246   0.0263777   0.0083207
 1757640   244.05984   0.6070259   0.0005242   0.0263734   0.0083233
