   n        time         Clp         Cdp     Clv         Cdv
    3540   115.65630   0.6204357   0.0005403   0.0294090   0.0078033
    3541   115.66420   0.6206629   0.0005410   0.0294337   0.0077986
    3542   115.67190   0.6208992   0.0005418   0.0294604   0.0077925
    3543   115.67980   0.6211490   0.0005429   0.0294888   0.0077851
    3544   115.68750   0.6214066   0.0005441   0.0295188   0.0077768
    3545   115.69540   0.6216800   0.0005455   0.0295515   0.0077680
    3546   115.70320   0.6219503   0.0005469   0.0295837   0.0077595
    3547   115.71100   0.6222201   0.0005482   0.0296153   0.0077515
    3548   115.71880   0.6224732   0.0005494   0.0296436   0.0077443
    3549   115.72660   0.6227169   0.0005504   0.0296695   0.0077380
    3550   115.73440   0.6229469   0.0005512   0.0296935   0.0077326
    3551   115.74230   0.6231714   0.0005518   0.0297171   0.0077278
    3552   115.75010   0.6233696   0.0005523   0.0297359   0.0077234
    3553   115.75790   0.6235363   0.0005528   0.0297494   0.0077192
    3554   115.76580   0.6236901   0.0005534   0.0297610   0.0077149
    3555   115.77350   0.6238225   0.0005539   0.0297696   0.0077105
    3556   115.78140   0.6239289   0.0005544   0.0297733   0.0077056
    3557   115.78910   0.6240069   0.0005550   0.0297721   0.0077005
    3558   115.79700   0.6240624   0.0005557   0.0297666   0.0076949
    3559   115.80470   0.6240994   0.0005564   0.0297584   0.0076891
    3560   115.81260   0.6241259   0.0005572   0.0297485   0.0076832
    3561   115.82030   0.6241400   0.0005577   0.0297369   0.0076777
    3562   115.82820   0.6241434   0.0005580   0.0297232   0.0076725
    3563   115.83590   0.6241442   0.0005581   0.0297096   0.0076683
    3564   115.84380   0.6241483   0.0005579   0.0296970   0.0076650
    3565   115.85170   0.6241532   0.0005579   0.0296852   0.0076625
    3566   115.85940   0.6241521   0.0005581   0.0296730   0.0076605
    3567   115.86730   0.6241415   0.0005587   0.0296589   0.0076587
    3568   115.87500   0.6241264   0.0005595   0.0296444   0.0076570
    3569   115.88290   0.6241156   0.0005604   0.0296309   0.0076552
    3570   115.89070   0.6241140   0.0005611   0.0296194   0.0076535
    3571   115.89850   0.6241240   0.0005616   0.0296099   0.0076517
    3572   115.90630   0.6241423   0.0005620   0.0296019   0.0076496
    3573   115.91410   0.6241688   0.0005624   0.0295947   0.0076466
    3574   115.92200   0.6242136   0.0005632   0.0295908   0.0076420
    3575   115.92970   0.6242777   0.0005642   0.0295912   0.0076361
    3576   115.93760   0.6243486   0.0005655   0.0295924   0.0076290
    3577   115.94540   0.6244215   0.0005670   0.0295933   0.0076216
    3578   115.95320   0.6245204   0.0005685   0.0295987   0.0076142
    3579   115.96100   0.6246472   0.0005699   0.0296098   0.0076073
    3580   115.96880   0.6247946   0.0005712   0.0296241   0.0076005
    3581   115.97660   0.6249583   0.0005725   0.0296411   0.0075937
    3582   115.98440   0.6251466   0.0005737   0.0296622   0.0075869
    3583   115.99230   0.6253481   0.0005747   0.0296853   0.0075805
    3584   116.00010   0.6255496   0.0005754   0.0297081   0.0075753
    3585   116.00790   0.6257532   0.0005758   0.0297307   0.0075716
    3586   116.01570   0.6259421   0.0005758   0.0297507   0.0075698
    3587   116.02350   0.6261126   0.0005753   0.0297672   0.0075701
    3588   116.03130   0.6262561   0.0005747   0.0297798   0.0075725
    3589   116.03910   0.6263745   0.0005738   0.0297890   0.0075770
    3590   116.04700   0.6264632   0.0005729   0.0297940   0.0075834
    3591   116.05480   0.6265289   0.0005719   0.0297961   0.0075909
    3592   116.06260   0.6265882   0.0005709   0.0297981   0.0075985
    3593   116.07040   0.6266504   0.0005699   0.0298017   0.0076045
    3594   116.07820   0.6267222   0.0005691   0.0298074   0.0076077
    3595   116.08600   0.6268054   0.0005685   0.0298156   0.0076070
    3596   116.09380   0.6269056   0.0005680   0.0298271   0.0076020
    3597   116.10160   0.6270095   0.0005682   0.0298397   0.0075928
    3598   116.10940   0.6271030   0.0005700   0.0298508   0.0075797
    3599   116.11730   0.6271775   0.0005735   0.0298587   0.0075644
    3600   116.12510   0.6272475   0.0005775   0.0298660   0.0075498
    3601   116.13290   0.6273386   0.0005806   0.0298766   0.0075376
    3602   116.14070   0.6274573   0.0005817   0.0298917   0.0075295
    3603   116.14850   0.6275932   0.0005816   0.0299092   0.0075248
    3604   116.15630   0.6277162   0.0005816   0.0299242   0.0075217
    3605   116.16410   0.6278209   0.0005825   0.0299355   0.0075184
    3606   116.17200   0.6279138   0.0005838   0.0299445   0.0075135
    3607   116.17980   0.6280013   0.0005851   0.0299520   0.0075065
    3608   116.18760   0.6280863   0.0005864   0.0299585   0.0074966
    3609   116.19540   0.6281645   0.0005881   0.0299639   0.0074851
    3610   116.20320   0.6282441   0.0005903   0.0299699   0.0074731
    3611   116.21100   0.6283363   0.0005923   0.0299787   0.0074629
    3612   116.21880   0.6284534   0.0005939   0.0299926   0.0074560
    3613   116.22660   0.6285878   0.0005946   0.0300101   0.0074533
    3614   116.23440   0.6287361   0.0005945   0.0300300   0.0074546
    3615   116.24230   0.6288922   0.0005936   0.0300508   0.0074588
    3616   116.25010   0.6290478   0.0005922   0.0300711   0.0074644
    3617   116.25790   0.6292033   0.0005906   0.0300910   0.0074704
    3618   116.26570   0.6293534   0.0005892   0.0301102   0.0074758
    3619   116.27350   0.6295030   0.0005879   0.0301298   0.0074808
    3620   116.28130   0.6296441   0.0005869   0.0301485   0.0074855
    3621   116.28920   0.6297833   0.0005859   0.0301670   0.0074901
    3622   116.29690   0.6299212   0.0005850   0.0301853   0.0074940
    3623   116.30480   0.6300706   0.0005842   0.0302057   0.0074965
    3624   116.31260   0.6302338   0.0005838   0.0302297   0.0074968
    3625   116.32040   0.6304007   0.0005842   0.0302558   0.0074950
    3626   116.32820   0.6305680   0.0005849   0.0302824   0.0074913
    3627   116.33600   0.6307290   0.0005856   0.0303078   0.0074857
    3628   116.34390   0.6308971   0.0005866   0.0303348   0.0074785
    3629   116.35160   0.6310797   0.0005880   0.0303661   0.0074706
    3630   116.35950   0.6312897   0.0005894   0.0304047   0.0074633
    3631   116.36720   0.6315039   0.0005901   0.0304450   0.0074587
    3632   116.37510   0.6317109   0.0005899   0.0304838   0.0074580
    3633   116.38300   0.6319135   0.0005893   0.0305218   0.0074617
    3634   116.39070   0.6321231   0.0005884   0.0305622   0.0074684
    3635   116.39860   0.6323509   0.0005876   0.0306072   0.0074758
    3636   116.40630   0.6325801   0.0005870   0.0306530   0.0074812
    3637   116.41420   0.6328055   0.0005870   0.0306976   0.0074830
    3638   116.42190   0.6330216   0.0005878   0.0307398   0.0074800
    3639   116.42980   0.6332463   0.0005895   0.0307836   0.0074720
    3640   116.43750   0.6334723   0.0005920   0.0308278   0.0074598
    3641   116.44540   0.6336951   0.0005949   0.0308714   0.0074442
    3642   116.45310   0.6338969   0.0005980   0.0309105   0.0074274
    3643   116.46100   0.6340847   0.0006009   0.0309466   0.0074109
    3644   116.46880   0.6342524   0.0006032   0.0309788   0.0073971
    3645   116.47660   0.6344033   0.0006048   0.0310080   0.0073866
    3646   116.48450   0.6345313   0.0006058   0.0310329   0.0073802
    3647   116.49230   0.6346355   0.0006062   0.0310536   0.0073776
    3648   116.50010   0.6347192   0.0006062   0.0310706   0.0073780
    3649   116.50790   0.6347789   0.0006059   0.0310834   0.0073805
    3650   116.51570   0.6348218   0.0006055   0.0310936   0.0073842
    3651   116.52350   0.6348442   0.0006050   0.0311002   0.0073886
    3652   116.53140   0.6348435   0.0006044   0.0311029   0.0073931
    3653   116.53910   0.6348221   0.0006038   0.0311022   0.0073971
    3654   116.54700   0.6347780   0.0006033   0.0310981   0.0074005
    3655   116.55470   0.6347136   0.0006030   0.0310907   0.0074029
    3656   116.56260   0.6346339   0.0006028   0.0310814   0.0074043
    3657   116.57030   0.6345470   0.0006026   0.0310716   0.0074049
    3658   116.57820   0.6344488   0.0006024   0.0310608   0.0074049
    3659   116.58600   0.6343414   0.0006022   0.0310491   0.0074047
    3660   116.59380   0.6342218   0.0006019   0.0310364   0.0074047
    3661   116.60170   0.6340897   0.0006016   0.0310224   0.0074050
    3662   116.60940   0.6339441   0.0006016   0.0310066   0.0074057
    3663   116.61730   0.6337833   0.0006019   0.0309893   0.0074066
    3664   116.62510   0.6336134   0.0006023   0.0309713   0.0074075
    3665   116.63290   0.6334277   0.0006027   0.0309514   0.0074086
    3666   116.64070   0.6332316   0.0006028   0.0309295   0.0074102
    3667   116.64860   0.6330242   0.0006026   0.0309060   0.0074128
    3668   116.65630   0.6328099   0.0006023   0.0308813   0.0074167
    3669   116.66420   0.6326165   0.0006019   0.0308629   0.0074224
    3670   116.67190   0.6324411   0.0006007   0.0308492   0.0074298
    3671   116.67980   0.6322290   0.0005986   0.0308276   0.0074393
    3672   116.68750   0.6320070   0.0005960   0.0308027   0.0074513
    3673   116.69540   0.6318145   0.0005930   0.0307858   0.0074666
    3674   116.70310   0.6316251   0.0005897   0.0307703   0.0074841
    3675   116.71100   0.6313845   0.0005865   0.0307434   0.0075026
    3676   116.71880   0.6311315   0.0005837   0.0307127   0.0075198
    3677   116.72660   0.6308899   0.0005813   0.0306855   0.0075349
    3678   116.73450   0.6306461   0.0005792   0.0306580   0.0075467
    3679   116.74230   0.6303792   0.0005776   0.0306244   0.0075548
    3680   116.75010   0.6300927   0.0005766   0.0305867   0.0075594
    3681   116.75790   0.6298066   0.0005764   0.0305489   0.0075606
    3682   116.76580   0.6295038   0.0005770   0.0305081   0.0075588
    3683   116.77350   0.6291917   0.0005784   0.0304649   0.0075548
    3684   116.78140   0.6288660   0.0005799   0.0304187   0.0075500
    3685   116.78910   0.6285499   0.0005811   0.0303734   0.0075462
    3686   116.79700   0.6282362   0.0005814   0.0303281   0.0075450
    3687   116.80470   0.6279367   0.0005811   0.0302845   0.0075480
    3688   116.81260   0.6276426   0.0005801   0.0302414   0.0075559
    3689   116.82030   0.6273681   0.0005788   0.0302009   0.0075670
    3690   116.82820   0.6271076   0.0005773   0.0301623   0.0075795
    3691   116.83600   0.6268707   0.0005757   0.0301270   0.0075915
    3692   116.84380   0.6266543   0.0005740   0.0300948   0.0076030
    3693   116.85160   0.6264665   0.0005723   0.0300672   0.0076141
    3694   116.85950   0.6262930   0.0005706   0.0300418   0.0076257
    3695   116.86720   0.6261341   0.0005689   0.0300178   0.0076376
    3696   116.87510   0.6259820   0.0005673   0.0299943   0.0076502
    3697   116.88280   0.6258412   0.0005659   0.0299720   0.0076626
    3698   116.89070   0.6257039   0.0005644   0.0299499   0.0076748
    3699   116.89860   0.6255680   0.0005631   0.0299272   0.0076862
    3700   116.90630   0.6254359   0.0005618   0.0299047   0.0076966
    3701   116.91420   0.6253045   0.0005605   0.0298820   0.0077065
    3702   116.92190   0.6251780   0.0005591   0.0298601   0.0077158
    3703   116.92980   0.6250514   0.0005576   0.0298383   0.0077250
    3704   116.93760   0.6249237   0.0005561   0.0298162   0.0077337
    3705   116.94540   0.6247886   0.0005546   0.0297927   0.0077422
    3706   116.95320   0.6246542   0.0005532   0.0297696   0.0077499
    3707   116.96110   0.6245166   0.0005519   0.0297463   0.0077569
    3708   116.96880   0.6243820   0.0005507   0.0297241   0.0077627
    3709   116.97670   0.6242452   0.0005496   0.0297018   0.0077675
    3710   116.98440   0.6241133   0.0005486   0.0296806   0.0077710
    3711   116.99230   0.6239911   0.0005477   0.0296614   0.0077732
    3712   117.00000   0.6238873   0.0005468   0.0296458   0.0077738
    3713   117.00790   0.6237883   0.0005462   0.0296303   0.0077726
    3714   117.01570   0.6236951   0.0005461   0.0296146   0.0077693
    3715   117.02350   0.6236214   0.0005470   0.0296029   0.0077640
    3716   117.03130   0.6235705   0.0005488   0.0295955   0.0077566
    3717   117.03920   0.6235328   0.0005510   0.0295898   0.0077472
    3718   117.04690   0.6235086   0.0005530   0.0295851   0.0077366
    3719   117.05480   0.6235076   0.0005548   0.0295834   0.0077251
    3720   117.06250   0.6235346   0.0005564   0.0295864   0.0077141
    3721   117.07040   0.6235775   0.0005583   0.0295916   0.0077040
    3722   117.07810   0.6236285   0.0005600   0.0295974   0.0076958
    3723   117.08600   0.6236923   0.0005611   0.0296047   0.0076903
    3724   117.09380   0.6237657   0.0005613   0.0296134   0.0076885
    3725   117.10160   0.6238481   0.0005605   0.0296233   0.0076917
    3726   117.10940   0.6239268   0.0005589   0.0296322   0.0077002
    3727   117.11730   0.6240043   0.0005568   0.0296403   0.0077139
    3728   117.12510   0.6240940   0.0005542   0.0296512   0.0077311
    3729   117.13290   0.6241829   0.0005513   0.0296622   0.0077497
    3730   117.14080   0.6242484   0.0005483   0.0296672   0.0077685
    3731   117.14850   0.6243094   0.0005456   0.0296711   0.0077857
    3732   117.15640   0.6243836   0.0005431   0.0296782   0.0078013
    3733   117.16410   0.6244553   0.0005410   0.0296853   0.0078148
    3734   117.17200   0.6245212   0.0005392   0.0296914   0.0078265
    3735   117.17970   0.6245800   0.0005378   0.0296966   0.0078362
    3736   117.18760   0.6246403   0.0005367   0.0297028   0.0078443
    3737   117.19540   0.6246851   0.0005357   0.0297060   0.0078509
    3738   117.20320   0.6247125   0.0005347   0.0297059   0.0078570
    3739   117.21100   0.6247273   0.0005338   0.0297043   0.0078630
    3740   117.21890   0.6247197   0.0005329   0.0296990   0.0078689
    3741   117.22660   0.6246855   0.0005322   0.0296892   0.0078743
    3742   117.23450   0.6246243   0.0005319   0.0296758   0.0078787
    3743   117.24220   0.6245337   0.0005320   0.0296580   0.0078814
    3744   117.25010   0.6244072   0.0005326   0.0296337   0.0078822
    3745   117.25780   0.6242600   0.0005335   0.0296065   0.0078814
    3746   117.26570   0.6241100   0.0005346   0.0295806   0.0078795
    3747   117.27360   0.6239527   0.0005355   0.0295542   0.0078768
    3748   117.28130   0.6237998   0.0005362   0.0295283   0.0078738
    3749   117.28920   0.6236717   0.0005367   0.0295075   0.0078704
    3750   117.29690   0.6235795   0.0005372   0.0294930   0.0078664
    3751   117.30480   0.6235228   0.0005377   0.0294843   0.0078618
    3752   117.31250   0.6235025   0.0005384   0.0294812   0.0078568
    3753   117.32040   0.6235208   0.0005394   0.0294844   0.0078512
    3754   117.32820   0.6235716   0.0005406   0.0294923   0.0078455
    3755   117.33600   0.6236480   0.0005421   0.0295034   0.0078393
    3756   117.34380   0.6237379   0.0005436   0.0295149   0.0078327
    3757   117.35170   0.6238437   0.0005453   0.0295273   0.0078254
    3758   117.35940   0.6239689   0.0005469   0.0295420   0.0078177
    3759   117.36730   0.6241146   0.0005486   0.0295588   0.0078092
    3760   117.37500   0.6242673   0.0005504   0.0295756   0.0078003
    3761   117.38290   0.6244288   0.0005525   0.0295926   0.0077909
    3762   117.39080   0.6246009   0.0005546   0.0296105   0.0077815
    3763   117.39850   0.6247820   0.0005566   0.0296296   0.0077724
    3764   117.40640   0.6249772   0.0005583   0.0296506   0.0077635
    3765   117.41410   0.6251744   0.0005597   0.0296720   0.0077553
    3766   117.42200   0.6253732   0.0005609   0.0296933   0.0077474
    3767   117.42970   0.6255596   0.0005619   0.0297127   0.0077403
    3768   117.43760   0.6257355   0.0005626   0.0297298   0.0077340
    3769   117.44530   0.6258912   0.0005629   0.0297437   0.0077290
