   n        time         Clp         Cdp     Clv         Cdv
    4148   162.39860   0.6111867   0.0005528   0.0257673   0.0083211
    4149   162.40640   0.6112293   0.0005538   0.0257807   0.0083166
    4150   162.41420   0.6112670   0.0005542   0.0257920   0.0083150
    4151   162.42200   0.6113118   0.0005537   0.0258041   0.0083169
    4152   162.42980   0.6113676   0.0005529   0.0258185   0.0083220
    4153   162.43760   0.6114290   0.0005518   0.0258336   0.0083289
    4154   162.44550   0.6114887   0.0005508   0.0258481   0.0083355
    4155   162.45330   0.6115356   0.0005500   0.0258595   0.0083411
    4156   162.46110   0.6115753   0.0005494   0.0258695   0.0083461
    4157   162.46890   0.6116116   0.0005488   0.0258792   0.0083515
    4158   162.47670   0.6116355   0.0005479   0.0258864   0.0083578
    4159   162.48450   0.6116298   0.0005468   0.0258871   0.0083650
    4160   162.49230   0.6116062   0.0005458   0.0258840   0.0083728
    4161   162.50020   0.6115797   0.0005446   0.0258807   0.0083805
    4162   162.50800   0.6115426   0.0005436   0.0258752   0.0083873
    4163   162.51580   0.6114928   0.0005429   0.0258669   0.0083930
    4164   162.52360   0.6114435   0.0005422   0.0258590   0.0083980
    4165   162.53140   0.6113958   0.0005411   0.0258518   0.0084036
    4166   162.53920   0.6113376   0.0005396   0.0258428   0.0084116
    4167   162.54690   0.6112648   0.0005376   0.0258311   0.0084236
    4168   162.55470   0.6111829   0.0005350   0.0258184   0.0084391
    4169   162.56270   0.6110903   0.0005322   0.0258044   0.0084565
    4170   162.57050   0.6109799   0.0005294   0.0257875   0.0084732
    4171   162.57830   0.6108524   0.0005268   0.0257677   0.0084881
    4172   162.58610   0.6107085   0.0005245   0.0257451   0.0085011
    4173   162.59380   0.6105495   0.0005226   0.0257200   0.0085126
    4174   162.60160   0.6103830   0.0005210   0.0256937   0.0085231
    4175   162.60940   0.6102178   0.0005194   0.0256679   0.0085333
    4176   162.61740   0.6100521   0.0005178   0.0256417   0.0085432
    4177   162.62520   0.6099039   0.0005165   0.0256186   0.0085522
    4178   162.63300   0.6097737   0.0005154   0.0255991   0.0085596
    4179   162.64070   0.6096489   0.0005147   0.0255801   0.0085647
    4180   162.64850   0.6095290   0.0005144   0.0255615   0.0085673
    4181   162.65630   0.6094154   0.0005146   0.0255439   0.0085676
    4182   162.66410   0.6093115   0.0005150   0.0255282   0.0085664
    4183   162.67190   0.6092009   0.0005156   0.0255104   0.0085635
    4184   162.67980   0.6090914   0.0005166   0.0254920   0.0085586
    4185   162.68760   0.6090013   0.0005179   0.0254768   0.0085516
    4186   162.69540   0.6089172   0.0005194   0.0254613   0.0085425
    4187   162.70320   0.6088398   0.0005213   0.0254454   0.0085320
    4188   162.71100   0.6087955   0.0005231   0.0254351   0.0085215
    4189   162.71880   0.6087695   0.0005245   0.0254268   0.0085132
    4190   162.72660   0.6087601   0.0005253   0.0254204   0.0085088
    4191   162.73450   0.6087717   0.0005256   0.0254174   0.0085085
    4192   162.74230   0.6087715   0.0005255   0.0254104   0.0085100
    4193   162.75010   0.6087820   0.0005255   0.0254050   0.0085110
    4194   162.75790   0.6088192   0.0005259   0.0254060   0.0085100
    4195   162.76570   0.6088348   0.0005265   0.0254019   0.0085067
    4196   162.77350   0.6088491   0.0005274   0.0253973   0.0085013
    4197   162.78130   0.6088722   0.0005284   0.0253952   0.0084946
    4198   162.78920   0.6088787   0.0005296   0.0253896   0.0084872
    4199   162.79700   0.6088646   0.0005307   0.0253794   0.0084799
    4200   162.80480   0.6088525   0.0005317   0.0253696   0.0084728
    4201   162.81260   0.6088533   0.0005327   0.0253630   0.0084656
    4202   162.82040   0.6088450   0.0005336   0.0253543   0.0084580
    4203   162.82820   0.6088251   0.0005347   0.0253431   0.0084500
    4204   162.83600   0.6088279   0.0005360   0.0253377   0.0084417
    4205   162.84380   0.6088483   0.0005375   0.0253371   0.0084327
    4206   162.85170   0.6088497   0.0005390   0.0253328   0.0084226
    4207   162.85950   0.6088279   0.0005407   0.0253238   0.0084118
    4208   162.86730   0.6088229   0.0005425   0.0253193   0.0084003
    4209   162.87510   0.6088213   0.0005442   0.0253167   0.0083892
    4210   162.88290   0.6087959   0.0005458   0.0253093   0.0083798
    4211   162.89070   0.6087591   0.0005470   0.0252995   0.0083724
    4212   162.89850   0.6087159   0.0005482   0.0252888   0.0083662
    4213   162.90640   0.6086712   0.0005493   0.0252785   0.0083602
    4214   162.91420   0.6086224   0.0005504   0.0252677   0.0083538
    4215   162.92200   0.6085639   0.0005516   0.0252555   0.0083465
    4216   162.92980   0.6084949   0.0005531   0.0252415   0.0083383
    4217   162.93760   0.6084278   0.0005546   0.0252284   0.0083301
    4218   162.94540   0.6083729   0.0005557   0.0252181   0.0083237
    4219   162.95320   0.6083234   0.0005563   0.0252088   0.0083197
    4220   162.96110   0.6082846   0.0005566   0.0252012   0.0083180
    4221   162.96890   0.6082681   0.0005568   0.0251979   0.0083175
    4222   162.97670   0.6082729   0.0005568   0.0251982   0.0083172
    4223   162.98450   0.6082940   0.0005568   0.0252007   0.0083171
    4224   162.99230   0.6083298   0.0005568   0.0252054   0.0083174
    4225   163.00010   0.6083888   0.0005568   0.0252143   0.0083178
    4226   163.00790   0.6084645   0.0005566   0.0252261   0.0083172
    4227   163.01580   0.6085332   0.0005568   0.0252360   0.0083150
    4228   163.02360   0.6085880   0.0005571   0.0252427   0.0083126
    4229   163.03140   0.6086392   0.0005569   0.0252490   0.0083116
    4230   163.03920   0.6086807   0.0005563   0.0252541   0.0083133
    4231   163.04700   0.6086919   0.0005553   0.0252538   0.0083179
    4232   163.05480   0.6086617   0.0005540   0.0252456   0.0083246
    4233   163.06250   0.6086113   0.0005526   0.0252349   0.0083327
    4234   163.07050   0.6085438   0.0005511   0.0252228   0.0083413
    4235   163.07830   0.6084386   0.0005497   0.0252042   0.0083492
    4236   163.08610   0.6083039   0.0005487   0.0251808   0.0083558
    4237   163.09390   0.6081579   0.0005479   0.0251570   0.0083605
    4238   163.10160   0.6079934   0.0005476   0.0251310   0.0083627
    4239   163.10940   0.6078041   0.0005476   0.0251008   0.0083622
    4240   163.11740   0.6075933   0.0005481   0.0250671   0.0083591
    4241   163.12520   0.6073806   0.0005490   0.0250338   0.0083540
    4242   163.13290   0.6071590   0.0005501   0.0249994   0.0083478
    4243   163.14070   0.6069216   0.0005512   0.0249623   0.0083418
    4244   163.14850   0.6066870   0.0005521   0.0249266   0.0083371
    4245   163.15630   0.6064654   0.0005524   0.0248945   0.0083347
    4246   163.16410   0.6062488   0.0005521   0.0248639   0.0083356
    4247   163.17200   0.6060143   0.0005514   0.0248294   0.0083405
    4248   163.17980   0.6058065   0.0005500   0.0247998   0.0083485
    4249   163.18760   0.6056387   0.0005487   0.0247789   0.0083569
    4250   163.19540   0.6054950   0.0005480   0.0247628   0.0083638
    4251   163.20320   0.6053721   0.0005470   0.0247492   0.0083700
    4252   163.21100   0.6052710   0.0005462   0.0247384   0.0083750
    4253   163.21890   0.6052061   0.0005463   0.0247346   0.0083769
    4254   163.22670   0.6051703   0.0005467   0.0247362   0.0083763
    4255   163.23450   0.6051400   0.0005469   0.0247374   0.0083753
    4256   163.24230   0.6051103   0.0005468   0.0247376   0.0083756
    4257   163.25010   0.6050899   0.0005462   0.0247390   0.0083781
    4258   163.25790   0.6050846   0.0005454   0.0247429   0.0083819
    4259   163.26570   0.6050999   0.0005447   0.0247503   0.0083855
    4260   163.27360   0.6051371   0.0005443   0.0247612   0.0083875
    4261   163.28140   0.6051903   0.0005443   0.0247740   0.0083869
    4262   163.28920   0.6052535   0.0005447   0.0247873   0.0083840
    4263   163.29700   0.6053122   0.0005454   0.0247984   0.0083796
    4264   163.30480   0.6053708   0.0005464   0.0248085   0.0083744
    4265   163.31260   0.6054326   0.0005473   0.0248190   0.0083690
    4266   163.32040   0.6054848   0.0005481   0.0248274   0.0083635
    4267   163.32830   0.6055311   0.0005487   0.0248341   0.0083580
    4268   163.33610   0.6055922   0.0005492   0.0248440   0.0083530
    4269   163.34390   0.6056560   0.0005496   0.0248540   0.0083484
    4270   163.35170   0.6057287   0.0005499   0.0248654   0.0083447
    4271   163.35950   0.6058337   0.0005501   0.0248837   0.0083420
    4272   163.36720   0.6059519   0.0005502   0.0249040   0.0083397
    4273   163.37520   0.6060897   0.0005503   0.0249278   0.0083369
    4274   163.38300   0.6062430   0.0005507   0.0249549   0.0083327
    4275   163.39080   0.6064110   0.0005514   0.0249855   0.0083266
    4276   163.39850   0.6065820   0.0005521   0.0250177   0.0083201
    4277   163.40630   0.6067395   0.0005528   0.0250478   0.0083152
    4278   163.41410   0.6068794   0.0005532   0.0250747   0.0083118
    4279   163.42190   0.6070146   0.0005534   0.0251014   0.0083086
    4280   163.42980   0.6071453   0.0005534   0.0251283   0.0083048
    4281   163.43760   0.6072537   0.0005539   0.0251515   0.0083007
    4282   163.44540   0.6073402   0.0005546   0.0251706   0.0082963
    4283   163.45320   0.6074129   0.0005552   0.0251864   0.0082910
    4284   163.46100   0.6074808   0.0005561   0.0252012   0.0082846
    4285   163.46880   0.6075357   0.0005576   0.0252146   0.0082788
    4286   163.47670   0.6075758   0.0005588   0.0252246   0.0082745
    4287   163.48450   0.6076233   0.0005592   0.0252348   0.0082699
    4288   163.49230   0.6076638   0.0005601   0.0252437   0.0082627
    4289   163.50010   0.6076837   0.0005620   0.0252489   0.0082538
    4290   163.50790   0.6077116   0.0005631   0.0252550   0.0082459
    4291   163.51570   0.6077511   0.0005638   0.0252633   0.0082404
    4292   163.52360   0.6077906   0.0005648   0.0252714   0.0082363
    4293   163.53140   0.6078432   0.0005655   0.0252814   0.0082340
    4294   163.53920   0.6079183   0.0005652   0.0252948   0.0082356
    4295   163.54700   0.6080166   0.0005638   0.0253119   0.0082427
    4296   163.55480   0.6081308   0.0005617   0.0253312   0.0082545
    4297   163.56260   0.6082547   0.0005595   0.0253513   0.0082684
    4298   163.57040   0.6083924   0.0005574   0.0253732   0.0082817
    4299   163.57830   0.6085478   0.0005557   0.0253974   0.0082920
    4300   163.58610   0.6087148   0.0005547   0.0254234   0.0082980
    4301   163.59390   0.6088986   0.0005543   0.0254521   0.0083004
    4302   163.60170   0.6090917   0.0005543   0.0254824   0.0083002
    4303   163.60950   0.6092810   0.0005546   0.0255114   0.0082985
    4304   163.61730   0.6094622   0.0005549   0.0255384   0.0082957
    4305   163.62500   0.6096366   0.0005552   0.0255641   0.0082923
    4306   163.63300   0.6097939   0.0005555   0.0255866   0.0082886
    4307   163.64080   0.6099189   0.0005558   0.0256033   0.0082850
    4308   163.64860   0.6100172   0.0005561   0.0256156   0.0082816
    4309   163.65640   0.6100824   0.0005564   0.0256221   0.0082785
    4310   163.66410   0.6101164   0.0005567   0.0256232   0.0082759
    4311   163.67190   0.6101272   0.0005570   0.0256209   0.0082739
    4312   163.67990   0.6101125   0.0005571   0.0256146   0.0082725
    4313   163.68770   0.6100728   0.0005571   0.0256040   0.0082719
    4314   163.69540   0.6100218   0.0005570   0.0255922   0.0082722
    4315   163.70320   0.6099751   0.0005567   0.0255825   0.0082732
    4316   163.71100   0.6099283   0.0005565   0.0255736   0.0082747
    4317   163.71880   0.6098798   0.0005563   0.0255647   0.0082764
    4318   163.72660   0.6098397   0.0005562   0.0255582   0.0082781
    4319   163.73450   0.6098050   0.0005561   0.0255534   0.0082796
    4320   163.74230   0.6097675   0.0005561   0.0255483   0.0082810
    4321   163.75010   0.6097277   0.0005560   0.0255427   0.0082829
    4322   163.75790   0.6096837   0.0005555   0.0255363   0.0082862
    4323   163.76570   0.6096322   0.0005548   0.0255285   0.0082917
    4324   163.77350   0.6095764   0.0005539   0.0255202   0.0082992
    4325   163.78130   0.6095146   0.0005528   0.0255109   0.0083080
    4326   163.78920   0.6094431   0.0005516   0.0254997   0.0083177
    4327   163.79700   0.6093671   0.0005502   0.0254876   0.0083279
    4328   163.80480   0.6092831   0.0005488   0.0254740   0.0083388
    4329   163.81260   0.6091948   0.0005472   0.0254597   0.0083505
    4330   163.82040   0.6091062   0.0005457   0.0254455   0.0083628
    4331   163.82820   0.6090140   0.0005438   0.0254307   0.0083760
    4332   163.83600   0.6089149   0.0005416   0.0254143   0.0083904
    4333   163.84390   0.6088040   0.0005393   0.0253953   0.0084059
    4334   163.85170   0.6086855   0.0005370   0.0253745   0.0084213
    4335   163.85950   0.6085589   0.0005351   0.0253521   0.0084359
    4336   163.86730   0.6084240   0.0005334   0.0253280   0.0084489
    4337   163.87510   0.6082808   0.0005321   0.0253024   0.0084595
    4338   163.88290   0.6081292   0.0005313   0.0252756   0.0084675
    4339   163.89080   0.6079611   0.0005310   0.0252460   0.0084728
    4340   163.89860   0.6077832   0.0005311   0.0252148   0.0084755
    4341   163.90640   0.6076016   0.0005312   0.0251832   0.0084763
    4342   163.91420   0.6074175   0.0005315   0.0251516   0.0084760
    4343   163.92200   0.6072270   0.0005317   0.0251191   0.0084759
    4344   163.92980   0.6070341   0.0005316   0.0250864   0.0084770
    4345   163.93760   0.6068432   0.0005309   0.0250544   0.0084810
    4346   163.94550   0.6066480   0.0005296   0.0250218   0.0084885
    4347   163.95330   0.6064531   0.0005280   0.0249892   0.0084987
    4348   163.96110   0.6062579   0.0005264   0.0249571   0.0085100
    4349   163.96890   0.6060593   0.0005250   0.0249245   0.0085208
    4350   163.97660   0.6058593   0.0005238   0.0248918   0.0085298
    4351   163.98440   0.6056660   0.0005230   0.0248609   0.0085363
    4352   163.99240   0.6054811   0.0005226   0.0248323   0.0085405
    4353   164.00020   0.6053055   0.0005226   0.0248054   0.0085424
    4354   164.00790   0.6051327   0.0005228   0.0247788   0.0085429
    4355   164.01570   0.6049720   0.0005232   0.0247545   0.0085426
    4356   164.02350   0.6048315   0.0005237   0.0247346   0.0085418
    4357   164.03130   0.6047005   0.0005241   0.0247163   0.0085405
    4358   164.03910   0.6045735   0.0005246   0.0246981   0.0085385
    4359   164.04700   0.6044598   0.0005255   0.0246826   0.0085353
    4360   164.05480   0.6043626   0.0005266   0.0246702   0.0085302
    4361   164.06260   0.6042768   0.0005278   0.0246594   0.0085230
    4362   164.07040   0.6042045   0.0005292   0.0246510   0.0085141
    4363   164.07820   0.6041443   0.0005309   0.0246449   0.0085039
    4364   164.08600   0.6040945   0.0005330   0.0246405   0.0084916
    4365   164.09390   0.6040500   0.0005355   0.0246371   0.0084766
    4366   164.10170   0.6040040   0.0005380   0.0246325   0.0084605
    4367   164.10950   0.6039593   0.0005406   0.0246274   0.0084443
    4368   164.11730   0.6039320   0.0005431   0.0246257   0.0084287
    4369   164.12510   0.6039171   0.0005455   0.0246260   0.0084139
    4370   164.13290   0.6039108   0.0005475   0.0246270   0.0084004
    4371   164.14080   0.6039237   0.0005493   0.0246313   0.0083882
    4372   164.14860   0.6039489   0.0005509   0.0246374   0.0083773
    4373   164.15640   0.6039711   0.0005525   0.0246417   0.0083666
    4374   164.16420   0.6040109   0.0005542   0.0246487   0.0083558
    4375   164.17200   0.6040701   0.0005558   0.0246595   0.0083454
    4376   164.17970   0.6041096   0.0005572   0.0246644   0.0083359
    4377   164.18770   0.6041580   0.0005586   0.0246703   0.0083277
